ID_COD;ID;X_CAMPUS;X_PERIODO;X_MODALIDAD;PROGRAMA;X_FACULTAD;DESCRIPCION_PROGRAMA;PERIODO_ADMISION;CATALOGO;CICLO_ACTUAL;CREDITOS_TOTAL;CREDITOS_MATRICULADOS;CACHIMBO;CICLO_MUESTRA;REINCORPORADO;TRASLADOS_INTER0S;TRICA_SUNEDU;X_ESTRATO_MUESTRA;RECOMENDACIÓN;REC_TIPO;DETRACTOR;PROMOTOR;SATISF_GEN;SATIF_ACAD;P4_1;P4_1_1;P4_1_2;P4_1_3;P4_1_4;P4_1_5;P4_1_6;P4_1_7;P4_1_8;P4_2;P4_2_1;P4_2_2;P4_3;P4_3_1;P4_3_2;P4_3_3;SATISF_SERV;SATISF_EXP;SATISF_REG_ACAD;SATISF_ACT_SOST;SATISF_APY_LOGRO_ACAD;SATISF_INF_TEC;P21_1;P21_1_1;P21_1_2;P21_2;P21_2_1;P21_2_2;P21_2_3;P21_3;P21_3_1;P21_3_2;P21_3_3;P21_3_4;SATISF_CAMP_VIRT;SATISF_COM_IMAG;P26_1;P26_2;P26_3;P26_4;P26_5;P26_6;P26_7;Facultad;Estrato_Muestra;CAB1;CAB2;CAB3;Campus;Modalidad;Carrera;Factor
10050;20297;LIM;25-Feb;UC-SEMIPRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202520;202410;1;0;23;1;1 a 4;0;0;0;ING INDUSTIAL;8;0;0;0;4;4;4;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Semipresencial;Ingeniería Industrial;Lima;Semipresencial;Ingeniería Industrial;0.371451727
10051;14507;CZC;25-Feb;UC-PRESENCIAL;106;Ingeniería;ARQUITECTURA;202510;202410;1;23;21;0;1 a 4;0;0;0;INGENIERÍA OTRAS;7;0;0;0;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Presencial;Ingeniería - Otras;Cusco;Presencial;Arquitectura;2.208325816
10052;20099;LIM;25-Feb;UC-PRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202410;202410;3;63;23;0;1 a 4;0;0;0;ING INDUSTIAL;8;0;0;0;4;4;4;5;4;4;4;4;4;4;4;3;4;3;4;4;4;4;5;4;4;4;4;5;4;4;4;4;5;4;5;5;5;5;4;5;5;5;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Presencial;Ingeniería Industrial;Lima;Presencial;Ingeniería Industrial;0.237819703
10053;20380;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202110;202410;1;23;24;0;1 a 4;0;0;0;ING INDUSTIAL;7;0;0;0;4;4;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10054;30407;HYO;25-Feb;UC-PRESENCIAL;116;Ingeniería;ARQUITECTURA Y DISEÑO DE INTERIORES;202510;202510;2;27;19;0;1 a 4;0;0;0;INGENIERÍA OTRAS;8;0;0;0;5;5;5;5;4;5;5;5;4;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Huancayo;UC - Presencial;Ingeniería - Otras;Huancayo;Presencial;Arquitectura y Diseño de Interiores;2.242300059
10055;14652;CZC;25-Feb;UC-PRESENCIAL;106;Ingeniería;ARQUITECTURA;202410;202410;3;59;13;0;1 a 4;0;0;0;INGENIERÍA OTRAS;6;-1;1;0;2;2;2;3;1;2;3;3;2;1;2;3;2;2;2;3;4;3;3;2;3;4;4;3;3;2;2;3;2;2;2;3;2;2;3;3;3;3;2;2;2;2;3;3;2;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Presencial;Ingeniería - Otras;Cusco;Presencial;Arquitectura;2.208325816
10056;14656;CZC;25-Feb;UC-PRESENCIAL;106;Ingeniería;ARQUITECTURA;202510;202410;1;23;24;0;1 a 4;0;0;0;INGENIERÍA OTRAS;9;1;0;1;4;4;3;5;4;4;2;2;3;4;3;4;4;3;5;2;5;5;5;4;4;4;3;5;4;4;3;5;4;4;4;5;5;5;5;5;4;4;3;1;3;4;3;4;1;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Presencial;Ingeniería - Otras;Cusco;Presencial;Arquitectura;2.208325816
10057;30592;HYO;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202510;202410;3;49;21;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Administración;0.397747239
10058;30566;HYO;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;201710;201910;5;95;23;0;5 a más;1;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;4;4;5;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Administración;0.397747239
10059;6915;HYO;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202420;201910;5;94;18;0;5 a más;0;0;0;ING CIVIL;5;-1;1;0;5;4;3;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;4;4;4;4;4;4;4;3;3;4;3;3;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería Civil;Huancayo;UC - Semipresencial;Ingeniería Civil;Huancayo;Semipresencial;Ingeniería Civil;1.315482701
10060;1676;CZC;25-Feb;UC-PRESENCIAL;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202410;202410;4;79;20;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;3;5;5;5;5;5;5;5;5;5;2;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Presencial;Ingeniería - Otras;Cusco;Presencial;Ingeniería de Sistemas e Informática;2.205237248
10061;30747;AQP;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202520;202410;1;3;17;1;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;9;1;0;1;4;4;4;5;5;5;5;5;5;5;5;3;5;4;5;4;2;5;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;4;5;4;5;5;4;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Arequipa;UC - Semipresencial;Ciencias de la Empresa - Otros;Arequipa;Semipresencial;Administración;0.438504768
10062;30350;VIR;25-Feb;UC-A DISTANCIA;115;Ingeniería;CIENCIA DE LA COMPUTACIÓN;202320;202410;5;93;15;0;5 a más;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;4;5;4;5;4;5;4;5;4;5;5;4;5;5;5;4;4;5;5;5;5;5;4;5;4;4;5;4;4;4;4;4;4;4;4;5;5;4;5;5;4;4;4;5;Facultad de Ingeniería;Ingeniería - Otras;;UC - A Distancia;Ingeniería - Otras;Virtual;A Distancia;Ciencia de la Computación;1.630763679
10063;21882;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202510;202410;1;23;22;0;1 a 4;0;0;0;ING INDUSTIAL;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10064;20673;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202310;201910;9;190;21;0;5 a más;0;0;0;ING INDUSTIAL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10065;20769;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202510;201910;5;92;23;0;5 a más;0;0;0;ING INDUSTIAL;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10066;3302;VIR;25-Feb;UC-A DISTANCIA;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202510;202410;4;74;25;0;1 a 4;1;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;4;5;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;4;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;;UC - A Distancia;Ingeniería - Otras;Virtual;A Distancia;Ingeniería de Sistemas e Informática;1.784276927
10067;31083;CZC;25-Feb;UC-PRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202210;202010;4;65;11;0;1 a 4;1;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;3;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Cusco;UC - Presencial;Ciencias de la Empresa - Otros;Cusco;Presencial;Administración;1.007134772
10068;14902;CZC;25-Feb;UC-SEMIPRESENCIAL;106;Ingeniería;ARQUITECTURA;202520;202410;1;0;23;1;1 a 4;0;0;0;INGENIERÍA OTRAS;8;0;0;0;4;5;4;4;4;5;5;5;5;5;4;3;5;5;5;4;4;4;4;3;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Semipresencial;Ingeniería - Otras;Cusco;Semipresencial;Arquitectura;0.514467113
10069;2267;CZC;25-Feb;UC-SEMIPRESENCIAL;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202510;202410;2;37;23;0;1 a 4;0;0;0;INGENIERÍA OTRAS;5;-1;1;0;3;4;4;5;5;5;5;5;5;5;5;4;4;3;4;4;5;5;4;4;4;4;4;4;3;4;4;4;1;1;1;1;1;1;1;1;2;2;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Semipresencial;Ingeniería - Otras;Cusco;Semipresencial;Ingeniería de Sistemas e Informática;0.52417404
10070;21738;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202310;201910;5;105;22;0;5 a más;0;0;0;ING INDUSTIAL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10071;11061;CZC;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202310;201910;6;115;21;0;5 a más;0;0;0;ING CIVIL;8;0;0;0;4;3;4;4;4;5;4;4;4;3;3;4;3;5;4;4;4;4;4;4;4;4;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Civil;Cusco;UC - Semipresencial;Ingeniería Civil;Cusco;Semipresencial;Ingeniería Civil;1.370520976
10072;30321;VIR;25-Feb;UC-A DISTANCIA;115;Ingeniería;CIENCIA DE LA COMPUTACIÓN;202410;202410;3;64;22;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;4;4;4;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;3;4;5;3;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;;UC - A Distancia;Ingeniería - Otras;Virtual;A Distancia;Ciencia de la Computación;1.630763679
10073;9792;CZC;25-Feb;UC-PRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202110;201910;7;139;13;0;5 a más;0;0;0;ING CIVIL;8;0;0;0;4;5;5;5;5;4;4;4;3;3;4;4;4;2;4;3;5;4;5;4;1;3;4;5;5;5;5;5;5;5;5;5;5;4;4;5;4;3;2;2;2;4;4;4;1;Facultad de Ingeniería;Ingeniería Civil;Cusco;UC - Presencial;Ingeniería Civil;Cusco;Presencial;Ingeniería Civil;2.203472353
10074;31000;CZC;25-Feb;UC-PRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202510;202410;2;39;20;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;5;-1;1;0;3;1;1;2;2;3;3;3;3;2;3;2;1;1;5;5;5;5;5;2;2;2;2;3;3;3;2;4;4;4;3;4;3;4;3;4;4;4;3;2;3;3;4;3;3;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Cusco;UC - Presencial;Ciencias de la Empresa - Otros;Cusco;Presencial;Administración;1.007134772
10075;31288;CZC;25-Feb;UC-PRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202210;202410;2;41;21;0;1 a 4;1;0;0;CIENCIAS DE LA EMPRESA OTROS;8;0;0;0;4;4;4;4;4;5;4;4;4;4;4;3;3;4;4;5;5;4;3;3;2;4;4;3;4;4;4;3;4;3;4;4;4;4;4;4;4;3;4;2;3;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Cusco;UC - Presencial;Ciencias de la Empresa - Otros;Cusco;Presencial;Administración;1.007134772
10076;25982;HYO;25-Feb;UC-SEMIPRESENCIAL;110;Ingeniería;INGENIERÍA DE MINAS;202410;202410;3;60;21;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;4;5;5;4;5;5;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;Facultad de Ingeniería;Ingeniería - Otras;Huancayo;UC - Semipresencial;Ingeniería - Otras;Huancayo;Semipresencial;Ingeniería de Minas;0.95650562
10077;36210;HYO;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202310;201910;5;110;21;0;5 a más;0;0;0;DERECHO;10;1;0;1;5;5;5;4;5;5;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Derecho;Derecho;Huancayo;UC - Presencial;Derecho;Huancayo;Presencial;Derecho;1.738801773
10078;35412;VIR;25-Feb;UC-A DISTANCIA;310;Ciencias de la Empresa;CONTABILIDAD;202010;201910;6;108;20;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;7;0;0;0;4;4;4;4;3;3;4;4;4;3;3;3;1;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;;UC - A Distancia;Ciencias de la Empresa - Otros;Virtual;A Distancia;Contabilidad;1.868117982
10079;16819;VIR;25-Feb;UC-A DISTANCIA;107;Ingeniería;INGENIERÍA AMBIENTAL;202410;202410;3;64;24;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;4;5;5;4;5;4;4;5;5;5;4;5;4;4;5;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;;UC - A Distancia;Ingeniería - Otras;Virtual;A Distancia;Ingeniería Ambiental;1.798208164
10080;17000;VIR;25-Feb;UC-A DISTANCIA;107;Ingeniería;INGENIERÍA AMBIENTAL;202510;202310;6;123;14;0;5 a más;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;;UC - A Distancia;Ingeniería - Otras;Virtual;A Distancia;Ingeniería Ambiental;1.798208164
10081;36655;HYO;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202410;202410;3;54;18;0;1 a 4;0;0;0;DERECHO;5;-1;1;0;4;5;5;5;5;5;5;5;5;5;5;3;1;1;3;1;2;1;2;2;2;2;1;2;4;1;2;3;2;1;1;2;1;2;2;2;2;2;1;1;1;1;1;1;1;Facultad de Derecho;Derecho;Huancayo;UC - Presencial;Derecho;Huancayo;Presencial;Derecho;1.738801773
10082;20111;LIM;25-Feb;UC-PRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202220;201910;6;117;25;0;5 a más;0;0;0;ING INDUSTIAL;9;1;0;1;5;4;4;4;4;4;4;4;4;4;4;5;4;3;4;4;4;5;5;4;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Presencial;Ingeniería Industrial;Lima;Presencial;Ingeniería Industrial;0.237819703
10083;36438;HYO;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202510;202410;1;18;18;0;1 a 4;0;0;0;DERECHO;9;1;0;1;5;4;4;5;3;4;4;4;3;4;5;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;5;4;5;5;5;5;5;4;4;4;4;4;4;4;5;5;Facultad de Derecho;Derecho;Huancayo;UC - Presencial;Derecho;Huancayo;Presencial;Derecho;1.738801773
10084;26508;AQP;25-Feb;UC-PRESENCIAL;110;Ingeniería;INGENIERÍA DE MINAS;202020;201910;6;121;25;0;5 a más;0;0;0;INGENIERÍA OTRAS;9;1;0;1;4;4;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;4;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Arequipa;UC - Presencial;Ingeniería - Otras;Arequipa;Presencial;Ingeniería de Minas;0.85906301
10085;17269;HYO;25-Feb;UC-PRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202510;202410;1;19;12;0;1 a 4;0;0;0;ING INDUSTIAL;8;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Industrial;Huancayo;UC - Presencial;Ingeniería Industrial;Huancayo;Presencial;Ingeniería Industrial;1.074945059
10086;1942;CZC;25-Feb;UC-PRESENCIAL;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202510;202410;1;23;24;0;1 a 4;0;0;0;INGENIERÍA OTRAS;7;0;0;0;4;3;4;4;4;4;3;4;4;4;4;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Presencial;Ingeniería - Otras;Cusco;Presencial;Ingeniería de Sistemas e Informática;2.205237248
10087;35836;HYO;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202310;201910;6;116;25;0;5 a más;0;0;0;DERECHO;8;0;0;0;4;4;4;5;4;4;4;4;4;4;4;4;4;3;5;4;5;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;5;4;4;4;Facultad de Derecho;Derecho;Huancayo;UC - Presencial;Derecho;Huancayo;Presencial;Derecho;1.738801773
10088;37819;HYO;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202010;201910;7;132;13;0;5 a más;1;0;1;DERECHO;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Derecho;Derecho;Huancayo;UC - Presencial;Derecho;Huancayo;Presencial;Derecho;1.738801773
10089;33650;HYO;25-Feb;UC-SEMIPRESENCIAL;310;Ciencias de la Empresa;CONTABILIDAD;202220;201910;6;113;17;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;0;-1;1;0;3;4;4;5;4;4;5;4;5;5;5;4;1;4;4;3;4;5;4;3;4;4;4;4;4;5;5;4;5;5;5;4;5;5;5;5;4;4;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Contabilidad;0.495457715
10090;24496;AQP;25-Feb;UC-SEMIPRESENCIAL;109;Ingeniería;INGENIERÍA ELÉCTRICA;202520;202410;1;14;21;1;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Arequipa;UC - Semipresencial;Ingeniería - Otras;Arequipa;Semipresencial;Ingeniería Eléctrica;1.076919411
10091;16858;VIR;25-Feb;UC-A DISTANCIA;107;Ingeniería;INGENIERÍA AMBIENTAL;202510;202410;3;49;23;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;4;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;;UC - A Distancia;Ingeniería - Otras;Virtual;A Distancia;Ingeniería Ambiental;1.798208164
10092;34350;VIR;25-Feb;UC-A DISTANCIA;310;Ciencias de la Empresa;CONTABILIDAD;202310;201910;10;200;9;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;4;4;4;5;5;4;5;5;5;5;5;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;;UC - A Distancia;Ciencias de la Empresa - Otros;Virtual;A Distancia;Contabilidad;1.868117982
10093;16093;CZC;25-Feb;UC-PRESENCIAL;107;Ingeniería;INGENIERÍA AMBIENTAL;202510;202410;1;21;22;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;4;5;5;5;4;4;5;5;5;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Presencial;Ingeniería - Otras;Cusco;Presencial;Ingeniería Ambiental;2.066251708
10094;20703;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202310;201910;6;107;24;0;5 a más;0;0;0;ING INDUSTIAL;10;1;0;1;1;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10095;34835;VIR;25-Feb;UC-A DISTANCIA;310;Ciencias de la Empresa;CONTABILIDAD;202310;201910;9;171;14;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;5;5;5;5;5;5;2;2;2;5;5;5;5;5;5;5;2;2;4;3;3;4;3;5;5;5;5;5;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;;UC - A Distancia;Ciencias de la Empresa - Otros;Virtual;A Distancia;Contabilidad;1.868117982
10096;27356;HYO;25-Feb;UC-SEMIPRESENCIAL;111;Ingeniería;INGENIERÍA MECÁNICA;202420;202410;4;85;19;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;4;5;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;4;4;5;4;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Huancayo;UC - Semipresencial;Ingeniería - Otras;Huancayo;Semipresencial;Ingeniería Mecánica;0.9408252
10097;11736;CZC;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202120;201910;10;192;18;0;5 a más;0;0;0;ING CIVIL;10;1;0;1;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;2;2;2;2;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería Civil;Cusco;UC - Semipresencial;Ingeniería Civil;Cusco;Semipresencial;Ingeniería Civil;1.370520976
10098;39726;CZC;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202510;202410;1;22;22;0;1 a 4;0;0;0;DERECHO;8;0;0;0;4;4;4;4;4;3;1;4;4;2;3;4;4;3;4;3;3;3;4;4;4;4;5;5;5;4;4;5;5;5;4;4;5;5;4;5;4;4;5;5;5;5;4;4;2;Facultad de Derecho;Derecho;Cusco;UC - Presencial;Derecho;Cusco;Presencial;Derecho;1.694635257
10099;39558;CZC;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202410;202410;2;26;17;0;1 a 4;0;0;0;DERECHO;9;1;0;1;4;5;4;5;3;5;5;4;4;5;4;5;4;4;5;5;3;4;5;5;5;4;4;4;4;4;4;4;5;5;3;4;5;5;3;5;4;5;5;5;5;5;5;5;3;Facultad de Derecho;Derecho;Cusco;UC - Presencial;Derecho;Cusco;Presencial;Derecho;1.694635257
